 Brevard ; Broward ; Clay ; Alachua ; Duval ; Indian ; Manatee ; Miami ; Palm Beach ; St. Lucie ; Volusia 
185146,1;282434,2;313255;8677,56;188568,31;189113,05;263193,28;361475,06;518797,23;162922,33;231330,12
191716,9;200078,5;57535,17;9004,83;188933,68;190533,89;304913,49;606504,91;626281,25;288040;174066,31
192865,65;212091,34;154087,3;27998,08;181809,02;190208,36;198997,55;464849,23;740730,82;342759,13;233670,58
192910,94;335306,95;225556,67;153411,9;191590,67;189887,76;393971,32;463831,86;368511,97;279483,87;206423,6
177886,49;276360,8;152949,46;185360,02;185842,12;190072,14;414501,2;608272,74;561022,07;287614,98;205488,3
195575,71;83504,06;201034,88;99019,37;190427,02;190238,77;423095,09;514751,06;543687,97;406653,58;29109,65
173197,07;231141,09;401720,44;112969,56;185383,84;192191,25;137879,44;599116,33;583377,84;343819,35;283728,63
184326,27;254036,96;253343,07;11184,79;207467,32;188992,13;326815,91;390607,85;468348,1;347468,75;198601,43
184768,76;326801,08;127732,35;101321,76;188070,23;190742,23;389472,42;248481,69;660321,87;243568,71;114895,07
185254,08;237256,24;173105,89;51559,87;184234,8;188976,75;239127,72;357932,3;756691,29;240062,64;218376,08
193043,81;212694,32;210425,84;28575,96;191725,55;191199,39;387972,98;423084,11;452350,45;407787,43;299671,63
202539,38;362777,71;259861,71;43225,6;186807,09;190157,35;361088,41;412814,82;728433,79;239103,59;223913,93
185736,01;118735,2;120305,42;115835,14;203727,73;189363,07;351975,98;372256,14;675321,66;202601,96;118217,11
189963,58;97064,85;86466,73;11180,36;186913,99;189502,7;136618,81;155507,43;374890,2;204407,36;173176,67
181656,13;263212,18;226658,72;22829,04;190318,22;190497,79;302044,36;755317,94;544337,9;101425,87;124967,97
184649,46;281815,36;130916,97;36026,95;190641,34;188559,41;245779,57;555666,58;428185,54;174436,02;59401,78
212700,9;106635,45;49045,7;157303,88;188430,2;190290,97;310652,54;373623,71;715195,43;114135,85;60875,79
183391,92;246652,01;191586,45;43155,7;185769,5;190150,22;127241,69;495084,41;334078,82;321306,68;194461,32
179282,35;298357,62;263167,79;27731,79;188538,49;189704,86;135005,55;267299,31;500221,53;187407,91;187963,77
197743,17;88433,98;327321,97;8609,76;194584,7;189006,01;358782,94;309050,39;778991,66;227820,6;128952,19
198690,39;299831,5;351909,92;47482,71;182382,77;191673,78;377302,61;289116,91;496896,9;129116,74;134254
179077,88;237622,22;110691,5;79130,95;189154,16;189116,55;483255,53;281140,12;456728,3;301103,28;302380,03
191618,99;271274,41;218033,76;59803;189909,25;190605,74;276232,76;133779,73;561814,2;417967,08;220704,58
197011,28;301896,3;96426,37;24463,3;192604,58;189087,45;315238,09;287448,01;446129,66;247858,67;47651,33
161543,71;219610,54;139422,33;84241,82;188713,76;191115,08;415646,22;116574,09;568551,45;293540,33;124773,26
188281,03;351699,02;467736,83;69316,34;192089,18;189459,12;343789,8;354676,38;482182,23;156203,77;138957,28
195378,08;236760,8;33983,02;67306,71;185375,65;190350,85;321589,97;415157,35;679612,44;125597,31;369548,33
195868,35;129851,65;350033,26;60582,86;185452,85;189860,59;388431,94;525415,78;388047,1;37716,14;269127,29
187973,8;271235,88;232098,53;27515,89;190211,89;189836,11;370980,4;391242,6;191491,42;259320,98;298139,33
192965,7;121489,1;170481,08;48014,4;182224,46;188866,03;395851,55;416982,57;326061,04;180669,43;289566,47
193151,46;136643,65;247972,4;19748,81;189380,48;189502,13;286448,98;339603,75;76854,22;24230,47;215249,08
182362,02;274860,92;178737,8;58118,89;188480,23;189906,95;280411,73;562152,19;458104,57;101268,51;255734,12
198354,75;300865,15;135656,66;158205,59;200386,31;189589,4;268789,5;205459,9;456479,14;108492,33;148646,49
187944,52;186029,17;116856,68;30400,04;192245,38;190338,92;381387,79;604644,67;369848,14;333892,99;178353,65
191741,89;40717,73;143620,24;81109,44;184149,12;190296,94;261192,14;537345,3;249661,86;102080,5;248030,42
178583,13;459304,5;116112,46;55402,72;185635,64;190172,17;321905,96;439648,41;523621,69;226525,37;120525,54
192814,74;274766,43;135029,55;32866,73;198876,75;189720,84;286457,14;93464,73;561329,93;235212,03;164600
187358,29;269527,67;183274,34;177555,33;195757,51;190661,05;313336,34;384618,04;415887,7;188212,18;235463,62
199504,9;113434,62;49172,79;57837,01;192264,9;190654,74;298334,38;374188,17;413065,57;261711,92;272695,5
191081,49;300267,65;45627,42;93404,57;187527,25;190007,44;377801,33;451595,23;382847,52;292031,43;227732,28
202965,89;327913,62;55313,05;13630,96;186433,8;190159,58;246928,68;537181,56;335176,47;330073,07;272605,59
176984,77;121162,36;253803,63;112647,38;191853,71;188070,15;263190,35;464063,12;481463,93;35824,76;180337,27
172748,34;335512,04;306721,31;89999,28;180175,82;189627;412406,48;602256,96;270984,53;207565,07;156024,48
175738,18;173093,82;279924,37;37911,67;194648,89;190497,33;344246,63;377939,51;476196,59;245542,75;138543,31
199131,62;355438,16;352080,39;11725,15;187230,16;190426,42;294233,02;479383,46;503926,86;349966,17;193414,52
197914,15;92017,3;304411,42;94670,2;191428,92;190359,65;180155,17;387481,94;599455,25;292633,78;213672,55
192023,94;137251,9;167723,31;115031,81;186895,65;189909,87;311230,92;393168,46;410952,09;342120,85;118203,42
189585,62;319843,3;289624,09;14558,28;184326,71;188766,95;387864,24;569291,21;444127,21;177214,6;275292,44
193368,88;344943,01;97776,07;109073,87;194765,3;189997,51;342000,33;374402,89;287037,58;191982,91;314803,83
198266,27;189890,48;265528,51;83204,66;189041,78;190126,1;335000,12;109720,73;455893,19;347339,04;225434,39
196274,75;311629,71;236798,74;51868,59;183979,16;189496,39;496624,74;586339,26;447671,69;193763,19;269085,15
207636,71;171751,59;55244,41;65397,43;187036,07;188517,49;174331,51;465255,38;727653,36;319452,21;188200,07
186655,76;92549,16;303294,4;107818,3;200076,94;190684,38;208350,65;319572,27;402073,61;184693,89;162145,51
184754,58;88044,38;196256,14;280389,37;189367,17;190258,93;193642,41;626213;483472,68;240771,85;139397,58
176325,69;151601,65;225862,92;56905,34;193375,86;189477,47;264170,95;482456,4;458687,53;266133,78;208453,7
189916,24;291341,48;186187,01;143472,11;181534,57;190515,33;395079,12;507741,74;612739,4;115006,34;105138,36
171773,33;156948,18;167994,82;23208,89;186659,83;191295,74;501701,72;238709,64;412482,67;177509,54;233747,9
203683,89;326744,7;132370,48;63137,68;191424,31;190135,44;213061,38;687866,29;348798,7;186160,44;355518,37
215418,95;222528,45;223077,95;28251,1;187108,13;189454,14;290074,57;386333,01;580333,06;190215,03;250168,06
179167,94;146769,75;352266,71;33997,52;189241,79;188581,48;252619,06;459795,65;573526,97;369646,83;272633,93
200641,8;135366,48;258289,04;146307,17;194102,85;189247,55;294904,94;390657,08;574947,23;197516,07;222258,04
188184,2;106771,93;233381,64;168917,47;187011,57;189535,73;223692,68;392309,4;299110,31;221099,33;216884,75
190097,58;249676,07;124354,81;3357,06;183143,01;189454,46;231252,1;158099,74;513064,86;116326,43;115484,91
196941,56;149349,5;269291,5;157926,3;192343,73;190246,85;286446,3;488690,41;640099,96;89993,53;93528
192635,16;198990,85;108374,27;51752,51;189796,21;189678,05;228850,46;408364,96;439750,58;287742,29;60855,75
189949,7;157954,79;228697,65;65519;188001,48;190012,93;176426,7;576013,02;637537,3;308247,68;274058,62
206141,23;343912,88;8908,87;161559,44;188995,31;191152,68;287586,17;379771,03;758866,49;175443,29;58286,68
184627,39;345206,36;93371,75;20862;189772,53;190868,99;279752,81;429069,54;581535;362504,44;276814,35
190244,86;108608,9;302365,76;21351,16;187992,53;189971,15;379382,67;348229,54;626768,64;241800,25;266555,12
201131,05;110041,97;479372,55;123733,76;197058,69;189189,8;507170,93;395342,94;302373,08;234841,56;204668,97
176495,4;99108,17;337075,69;74609,9;193981,97;188855,6;379161,57;567040,73;470337,73;393214,69;120300,27
190382,61;112982,26;235788,01;55510,8;186353,94;188875,85;441980,07;369137,83;335998,27;194906,54;162583,85
192981,75;10198,55;224190,41;81686,32;186639,57;189795,12;257171,72;463307,54;474327,66;172440,32;139086,32
196637,76;58938,36;211337,89;142750,16;196032,32;188813,57;376007,15;737616,83;448856,38;289827,74;231789,05
207838,4;145591,1;32652,84;99647,06;184216,06;188796,02;314198,57;159044,37;372161,39;167801,98;176347,88
198475,58;266466,42;28101,65;12572,49;184176,36;190452,53;375503,38;210802,72;460478,88;173983,61;277549,97
199149,76;293352,98;226249,03;24307,71;196670,49;190911,52;415450,05;582064,49;559555,51;184323,71;147486,44
192660,63;188859,12;96638,38;90049,76;187103,18;190065,16;361009,09;266739,55;396948,57;321727,66;187184,95
202066,9;60130,73;493861,69;52635,15;186555,43;189689,36;322616,97;544612,28;851605,94;100498,26;315531,04
196980,67;205979,23;115986;48461,57;189072,81;189791,95;359597,12;188382,3;888003,48;163159,38;187822,87
209844,49;363378,27;271797,8;140443,4;181766,52;189052,84;319523,15;214077,29;413053,21;297734,54;170221,66
172782,97;300574,07;116995,44;53889,39;196317,3;189694,24;355883,18;479814,81;612829,77;257528,65;137276,86
192965,34;106261,85;198156,15;29485,84;188457,57;190383,07;218686,07;241523,97;591924,93;47038,01;284066,79
186947,97;100025,29;291679,8;436,73;190566,12;189358,64;112498,49;212946,43;704844,37;311330,62;166473,62
198373,42;149862,36;364864,99;210066,72;190679,07;191026,59;309283,87;497367,13;406447,87;172992,65;224138,18
191862,53;258037,08;260666,75;92453,56;193041,34;188778,4;276155,57;767370,23;552597,02;155255,78;110865,94
199090,38;156483,57;124483,39;28508,88;192744,49;190434,16;328091,06;321369,66;270388,71;86616,06;204549,85
213033,03;253547,67;302808,49;63891,11;192218,21;191183,9;495862,16;276168,49;595946,24;243677,3;130094,11
196413,81;122230,66;243999,85;28504,31;187739,44;191084,25;277854,17;616461,63;520974,37;325432,88;173053,42
185795,94;235806,6;150987,56;6893,13;198556,64;189713,68;147291,68;413740,49;359751,14;115615,5;154920,68
175793,91;388588,99;179506,74;39605,53;192914,39;190053,54;460716,47;281343,63;674975,98;301486,59;180819,37
180023,44;134851,32;137304,3;10018,88;191159,22;188578,99;338928,72;606571,71;471465,67;181626,18;280290,04
188202,75;222079,95;222384,24;208946,33;186625,4;189499,53;158219,76;436077,38;575452,46;234950,54;231507,3
188179,54;80789,25;263311,51;12448,7;191446,29;189853,94;359544,85;256587,95;414802,95;190866,77;117074
184014,37;74262,17;207107,41;72887,23;193642,51;188965,85;279492,58;492818,13;472192,34;241238,67;296665,85
195087,66;266929,65;299681,98;173933,46;187693,86;190483,73;316002,93;224249,1;480112,38;229361,84;274808,55
189779,69;214651,54;243400,51;31856,25;189788,71;191376,75;287942,36;427262,42;344650,53;194230,06;207019,79
178044,03;207808,09;141162,02;59601,43;186847,91;189529,17;206877,92;446471,51;520277,05;57918,1;241696,5
192699,21;304927,28;197938,34;780,54;186169,83;191177,29;205708,83;341283,73;471245,4;297801,87;273280,03
188198,27;166729,54;346572,57;104983,5;185871,97;189916,1;185368,25;443916,33;535182,27;293442,43;244029,5
178943,54;126543,76;292381,32;97011,09;196397,69;191162,29;206018,8;313502,33;462410,75;179882,26;115734,61
185579,16;194326,73;173070,85;61343,62;183643,21;191243;170797,07;591560,82;797694,25;155655,31;229949,43
193624,93;161751,18;103286,35;49155,07;186619,23;190920,04;424860,67;547483,28;515588,19;278847,56;243974,9
198717,16;271006,5;291254,54;39796,9;192325,21;189229,87;172137,03;511211,77;482303,21;192720,39;209097,5
168237,05;232293,41;172575,02;56657;200078,81;190229,77;115461,1;629582,46;517797,01;242885,89;281536,34
185617,26;231651,46;260259,44;120873,69;190200,78;190517,95;310183,04;381281,86;193250,39;335098,42;306029,6
191304,51;65534,75;118346,2;36019,51;196407,79;190389,53;313219,43;311285,8;422632,81;258122,33;230748,11
197890,16;175906,99;296019,77;10594,98;189925,39;190212,91;305183,67;161454,84;442824,66;231528,4;192197,87
186841,91;237128,77;134007,05;27278,59;184586,99;190660,09;361444,99;632859,82;368575,74;20928,73;240296,04
194204,88;258818,26;308334,78;87637,48;198225,97;189898,72;430027,68;298818,32;598244,32;76057,97;182389,28
193341,92;203445,15;214994,03;17735,98;181070,78;190716,39;306017,48;176050,23;544512,92;215247,18;309489,47
179440,65;4,78;223054,65;107986;200900,05;190442,86;237668,12;146046,28;524584,34;134929,61;311734,07
186790,95;290166,27;349564,08;10819,92;183230,2;189540,88;334769,72;529122,97;523380,23;370460,28;233351,16
204627,95;129506,98;47807,63;180320,87;193648,5;190004,82;285976,46;143335,1;703833,89;52991,86;199370,64
196175,5;385457,95;286903,45;110898,36;188357,08;191599,55;334379,85;625527,68;536263,51;405915,43;172621,49
187962,95;87206,64;395533,26;8198,05;196870,53;190131,21;101925,75;326537,48;382778,86;63989,07;262839,94
205804,58;10790,92;268028,71;10400,49;193729,63;188755,42;388775,39;265398,96;404706,83;198525,84;253757,42
186288,85;190565,71;210111,15;222031,02;192927,99;189151,06;245652,62;630422,58;518490,25;125440,07;217887,54
184559,83;36783,17;48271,73;80617,25;189884,64;190457,02;324241,56;348338,42;291513,33;282203,33;253062,65
183434,35;411512,57;266627,12;64675,39;180536,75;190379,68;232556,34;437330,19;444808,71;223850,83;286601,97
195589,55;239635,92;212518,05;71160,15;196180,42;190162,49;305264,57;553183,42;397258,99;310762,63;190307,88
190837,02;270239,16;394680,08;58485,55;189689,38;189752,22;337475,96;437851,91;219642,35;56429,98;195090,06
201544,15;258143,03;27791,38;151687,92;193079,96;188973,02;383905,74;399885,95;257678,86;82723,17;218741,61
198728,45;480247,76;198449,06;154160,17;195806,27;189231,23;253749,27;416064,58;359917,86;137818,14;122264,62
183276,15;233164,22;164478,91;76295,61;194684,31;188639,72;418662,11;528879,98;484072,57;324800,67;212663,98
204907,32;71750,85;279210,7;26077,03;190304,85;189116,38;158698,98;379291,59;542885,35;165765,2;38018,85
202459,78;203111,53;252019,15;153640,64;165258,99;191084,61;364403,05;370150,55;330564,43;362193,94;149789,9
183467,38;187958,04;86753,15;195495,56;198098,08;189217,55;396354,44;555683,31;663031,8;226647,87;213325,2
173377,73;151439,79;147348,74;68253,61;184937,16;190471,95;455631,84;564624,53;423706,77;281920,67;351084,56
192362,99;232868,86;221998,2;61156,76;192382,05;189832,4;183270,6;179774,14;380228,43;288081,26;344758,29
199981,39;215592,44;204454,36;20402,98;195502,56;189165,68;268679,39;327458,09;578269,77;190819,27;321366,57
174782,69;305227,68;280548,49;61556,47;190976,71;188487,94;195051,97;609668,81;479282,72;198472,69;254454,04
201206,58;85384,65;154812,08;7754,1;196944,87;190520,6;411936,16;651358,59;583252,45;238639,2;103275,66
188462,11;145910,36;39460,35;79128,01;192046,62;190754,8;369899,66;404953,35;519622,4;309161,47;112391,88
210244,27;146719,58;65753,96;21443,85;187062,13;189882,53;298224,09;653541,56;407505,63;195908,46;125237,64
171009,02;88493,56;184040,31;80256,91;192504,34;190799,19;301506,79;451120,84;536046,28;269314,2;49193,71
197291,69;145407,42;292863,14;74899,13;192008,96;189912,86;298886,56;273046,63;432552,04;112226,6;203663,3
181512,97;231816,93;256460,79;109546,27;188904,26;189229,05;211182,12;391901,65;447671,42;164164,97;280394,97
200499,17;132533,75;133508,94;8934,95;190860,78;191160,67;280013,71;269562,35;590505,46;377577,64;183730,76
188793,65;112246,26;255464,07;136577,75;199345,28;188638,29;435378,06;198021,76;346817,42;233403,15;162681,34
201854,43;84272,47;218132,12;21561,61;186498,53;189924,98;274650,59;718516,33;471198,96;199098,76;125008,05
202507,23;163405,34;182021,75;84496,32;193014,19;190328,31;356047,2;323636,35;467915,91;124509,9;206343,11
185145,65;157144,19;355069,47;139692,01;190557,18;189009,22;261728,04;468058,05;536122,33;67225,39;154873,05
192973,8;155181,25;252511,76;52522,82;199374,6;189802,94;270131,72;303636,06;606224,71;150614,52;124133,3
182362,27;192371,51;105123,78;88928,52;195559,3;189687,78;276100,55;630856,4;538454,66;7293,15;269664,57
196273,19;173899,47;111364,57;35946,74;197013,32;190065,6;265567,38;548628,04;691562,96;227499,64;274649,8
197624;259069,4;267622,51;174318,54;189396,79;190003,94;180263,96;266951,49;604116,72;192343,33;191488,14
189427,11;234289,24;264994,49;61593,95;190063,44;187895,06;381175,12;427529,67;501859,25;152583,65;99334,03
186455,04;218830,21;59021,76;147704,65;194597,77;190798,1;299370,7;512559,94;465379,56;132432,18;216577,09
194665,68;188634,96;49176,39;23239,18;187840,76;188963,3;161123,22;555741,83;523426,75;248003,78;330902,7
198497,08;251388,31;414221,24;70123,25;181328,85;190353,02;239552,6;283231,21;425153,67;159294,41;244992,95
175281,74;260948,77;279850,94;40853,39;190686,41;189245,27;288866,81;389680,23;586154;366745,43;137228,38
181788,44;196006,24;129176,28;14234,84;194497,29;189115,01;314683,72;285828,25;438065,52;187281,04;204164,83
209979,33;211775,83;222068,29;8663,4;191598,17;191113,88;376073,47;219920,01;415047,08;405602,86;182665,74
189011,44;152659,8;95117,72;231106,9;189879,71;190800,5;222574,01;511982,8;265719,98;154945,17;258506,66
186423,25;167358,41;174896,96;106742,45;185857,48;189304;326457,29;239907,34;409098,06;157261,24;188265,76
189924,43;183558,14;416839,1;91332,38;187713,29;190803,95;356406,18;473662,16;418939,22;277519,89;164139,41
190130,81;286549,82;175612,77;67066,27;182581,53;191545,75;228762,95;246774,84;639901,21;66923,91;287827,68
193372,59;193506,48;300999,09;78822,8;189500,71;190242,31;336025,42;262695,13;605584,04;277389,32;236589,96
191939,87;285625,66;89372,01;40146,09;178331,21;188848,99;329943,38;604151,96;677842,35;236111,48;211075,01
182157,18;196306,6;223936,05;41920,42;193534,85;189713,74;293237,91;367142,54;394983,42;24056,07;286722,82
197513,29;342294,88;66028,11;52854,42;185126,05;187506,84;276618,72;590396,4;368488;311921,86;205663,39
182212,87;390425,64;156103,2;20338,53;188060,27;189833,38;296263,27;326151,58;637606,3;284946,56;245454,37
186952,13;303363,95;131822,97;114662,22;187336,26;189571,01;363149,75;249625,84;584103,43;268040,42;203303,78
202186,07;273767,36;203397,5;33859,75;180427,54;189095,33;302224,23;282432,76;488180,81;226366,58;314828,65
192063,88;90469,29;333182,31;108696,67;185830,65;190945,72;307369,42;293681,81;462316,04;138422,55;125827,22
191469,8;220876,46;418893,07;226519,24;187591,58;190263,85;324203,91;573995,19;332039,45;184036,29;297988,9
208594,72;166081,81;256545,71;44422,52;184543,15;190734,26;279696,6;140166,75;538783,68;265209,43;173462,98
178148,91;162583,1;272622,86;133455,1;185219,46;189755,72;354401,45;508624,38;551340,65;221457,8;155146,5
187030,16;252741,92;58078,35;43366,72;201454,66;190073,17;251203,85;343140,69;371488,15;198018,37;89429,59
187765,62;223212,58;260542,62;207651,07;192112,3;190274,52;384205,88;438727,97;476528,01;164440,41;260673,04
183093,27;136258,25;262743,18;10632,74;197523,94;189858,71;174608,75;34245,58;448070,41;170555,78;261011,69
180026,12;289172,09;242129,63;33897,43;200214,8;189506,81;345000,76;662163,69;547107,51;304900,96;92050,9
197843,53;135214,75;101385,21;56643,96;189346,91;191049,38;387829,66;255646,91;403963,57;162455,67;133258,08
187877,91;108201,33;123425,8;16831,6;184592,03;189956,19;101717,43;475674,48;662946,93;260994,61;220541,59
187431,27;204159,93;85558,01;180178,46;195870,67;189690,16;398385,06;379759,68;375614,99;410238,46;242786,54
188572,26;219503,45;86969,08;119282,94;190255,42;189457,17;297276,79;292712,54;240782,27;222077,75;87300,06
194889,38;181984,9;259165,11;95830,09;188983,36;189147,14;216344,06;482299,65;371981,37;186548,22;212236,2
186094,66;190269,33;113597,32;125823,02;189634,9;190746,24;152239,17;218008,7;409227,96;374144,41;246595,26
186448,73;296003,77;250665,22;44299,89;185407,2;189949,95;229994,15;409751,08;532193,72;214976,07;80690,89
202649,57;240011,62;111377,97;33352,21;188861,8;189025,48;268571,88;215619,84;764253,49;123333,72;107686,21
183597,51;216218,82;367989,83;45153,79;190420,28;190023,51;392802,66;509505,93;380224,85;211298,04;171980,46
187872,12;202823,75;160792,55;109627,95;186427,55;190490,85;247292,98;419233,2;581023,21;215768,78;220113,19
177013,95;83774,51;313797,23;5056,5;195488,26;189648,68;164710,82;155500,22;669553,71;427137,06;302889,65
191052,14;133802,66;149120,85;225152,59;195910,02;191330,52;250423,72;467554,02;782909,59;262609,29;155513,17
188232,53;203941,34;209941,61;126361,9;192158,8;189772,44;267642,22;288095,91;543765,23;334621,46;167963,37
195216,33;231640,11;148053,53;6303,33;191065,84;190278,16;233349,54;165522,71;546455,98;249827,08;160545,19
187884,63;416974,44;281648,18;14548,13;188793,84;190627,87;339249,33;627674,38;680794,72;198841,98;206492,15
192262,86;172825,44;214935,07;52301,62;186176,57;190091,5;279220,26;385244,3;414226,55;169293,59;258398,54
204999,95;401241,88;217579,78;141098,21;197543,81;189051,01;427389,7;346532,06;608187,86;226029,99;175525,43
217152,75;340841,42;54408,9;90628,17;188934,89;188991,34;200004,15;348336,79;385392,03;112430,13;91519,17
196488,79;164904,68;160715,51;44225,47;191460,44;190904,73;418621,58;197023,32;339819,67;144864,81;180640,3
198642,19;130541,35;264836,11;48762,89;193469,61;190047,04;304451,39;571168,72;487137,9;149479,71;238196,4
176539,59;137748,24;186281,47;11513,22;188809,61;189449,86;259442,83;645432,72;527087,62;232691,48;230941,35
181471,44;236476,51;70168,69;151347,68;195185,66;190840,96;185412,88;222460,46;711921,13;155994,21;303640,91
193890,45;307282,66;314256,54;114468,72;189519,55;190617,97;436437,69;407077,31;459640,53;67734,59;241648,59
198971,51;285335,54;213712,92;99459,9;187045,6;190355,81;292620,92;623034,16;438238;302435,31;96214,86
193310,97;225180,7;340795,92;26439,31;190185,48;190500,56;467525,18;555439,81;558130,65;172213,22;295478,23
197278,03;224751,27;184583,32;84406,62;191467,89;189185,4;281192,04;312506,71;651139,08;184707,89;136074,2
181107,83;109156,41;231075,73;28971,06;190061,88;190066,57;123190,49;386995,3;427873,62;254931,98;106360,35
185923,14;195095,7;78478,85;70641,94;186780,02;190934,02;378981,3;237148,81;680033,14;153722,94;283909,33
184833,5;176249,43;211253,78;9815,88;190971,13;189034,23;213386,46;147357,68;410657,12;213614,89;153402,42
185948,02;238090,43;248652,84;98988,6;174089,46;189952,59;394656,21;387783,59;484873,37;203026,68;295610,6
191501,52;111712,43;154294,61;13374,8;194914,76;189670,9;344738,93;171112,76;600330,73;94685,32;101296,05
184019,21;153155,53;226181,53;27666,15;192978,16;190581,39;359742,5;206753,33;273977,09;163321,49;138232,03
195435,84;57968,75;238503,82;61613,25;187817,39;189406;292436,53;272571,82;303870,12;271042,95;373316,1
183343,51;252360,01;147234,23;8579,1;193566,51;189399,14;258160,46;265087,27;384751,13;318984,06;172674,4
191903,21;326950,14;168696,28;36583,5;186274,8;189456,69;177957,41;601756,06;515851,81;5249,48;193876,58
181932,33;122338,56;20623,04;225175,08;188417,68;190542,03;441853,71;536913,75;355904;126010,47;217116,54
195405,83;58402,71;186720,87;14030,51;190366,95;190763,24;197069,31;469232,68;675817,59;202678,84;99289,5
185222,24;166126,3;382397,53;24158,81;192748,62;190531,84;165679,84;365350,86;361889,23;221411,26;129070,48
198952,97;149425,01;184263,92;96981,73;185200,28;188971,51;312210,08;426769,22;407549,57;120818,5;340441,36
197320,3;252240,94;172921,49;51729,44;191921,43;189886,66;146983,35;400007,02;485738,94;314790,59;182444,88
205855,87;127941,1;92065,9;8271,27;186700,6;191060,62;298031,72;278017,14;632169,04;310793,48;284255,7
184534,95;298549,61;396557,92;21721,51;188828,57;189151,64;261211,88;302088,89;250823,54;208893,71;338680,93
184110,42;326069,78;381119,86;26336,28;191448,05;190122;151154,61;538200,26;517975,56;337891,16;260835,44
202802,96;195191,81;396333,43;57834,42;188122,24;190315,42;224469,46;208755,2;499000,19;313156,82;262860,57
188402,97;72546,07;143403,94;108560,12;203653,08;189838,63;337391,91;712019,95;497479,15;13376,7;220986,39
178436,03;203070,43;263331,06;73443,04;178756,32;190060,01;323238,42;244133,22;491180;268167,44;198127,21
200139,34;168019,92;219125,89;116757,89;189527,18;190717,9;230728,98;440876,25;395022,57;142846,62;338594,73
178544,53;188144,8;185562,89;33488,82;188506,12;189790,58;229550,45;633538,39;303332,03;219253,92;163815,06
184712,61;150744,64;292366,21;17535,43;183842,35;189664,81;327414,27;505375,34;519298,97;342128,9;181775,53
187692,52;217999,84;129795,31;11092,19;186882,86;189596,46;378398,1;636863,37;376403,75;257627,5;221635,21
197089,3;290306,47;191316,37;102240,63;191147,67;189260,2;367141,62;405965,06;413357,37;220566,5;141470,08
199162,42;316453,92;212890,51;93301,69;198242,26;189869,83;390093,36;480578,5;697339,65;263827,74;333467,33
188416,29;284838,4;29265,53;128978,77;189077,66;190567,05;383652,8;321543,54;551969,94;179276,89;230819,86
191443,66;293446,87;349036,83;101667,12;189310,74;191483,93;254208,19;337168,72;754713,62;351951,33;159923,67
177762,6;278969,59;224685,44;136783,11;182120,59;189971,99;372745,01;708147,62;742092,17;27815,21;112527,56
191758,25;92974,08;228658,03;58834,7;183831,94;190264,86;185595,72;154798,26;553247,41;175803,97;292445,27
186495,26;376828,02;298578,26;130754,59;188567,27;189706,5;393724;6548,13;641630,86;177132,51;236852
181346,66;213218,65;287260,74;18217,78;192571,39;189505,1;289624,04;254365,84;528854,85;28389,35;214368,92
201551,9;84175,22;259976,07;136299,08;193258,42;189478,35;444227,19;232807,1;596725,68;57944,57;105420,32
170760,17;303700,02;346150,49;181398,65;187640,64;189586,79;256060,94;212052,13;361256,58;145739,85;296981,28
190241,94;181466,61;63684,13;57619,24;195031,11;189598,44;358321,08;302573,97;331773,69;265195,57;141814,93
187649,59;315568,54;163620,89;65176,67;203365,17;191434,27;256747,99;671025,28;655694,82;182901,15;285355,37
197978,08;222609,86;129209,66;116489,46;184303,56;190425,46;172791,11;262747,07;687380,24;237281,99;89751,28
205624,03;323566,9;83747,74;35573,13;182066,94;190229,28;431786,55;461563,07;607210,16;207926,54;223124,25
191385,14;240998,33;265993,06;63775,82;193939,05;192075,84;257371,83;280284,88;604995,29;223116,6;197172,25
191635,97;156665,9;306178,14;80664,2;197546,85;189691,32;441869,22;547504,2;602070,14;324637,05;235450,99
185480,04;191403,71;322152,04;7964,91;183260,49;189754,72;357512,86;502235,74;701151,02;66065,77;347838,88
180395,14;156250,13;172335,47;30897,6;186703,71;189812,41;275839,1;337321,12;802498,56;132329,44;123393,88
173088,03;84353,38;150234,1;79153,35;183166,82;190580,25;365141,3;648104,2;295352,98;182823,72;170452,54
175764,13;428838,33;71867,4;68174,96;188848,79;190783,67;327516,98;609034,57;542256,03;155419,44;276516,73
192118,78;288478,72;230999,99;142480,39;187671,17;190141,18;316960,48;324174,84;506392,23;195040,98;96876,87
188750,9;205014,19;99503,58;153709,76;190941,43;188698,19;307708,21;470967,49;655326,11;347287;172373,61
197194,69;322986,06;468336,19;109378,67;190030,77;190264,81;260476,37;506595,36;641047,47;260791,83;191869,48
184137,68;251005,93;219951,33;18708,84;185684,6;189114,13;382780,42;261001,64;578505,52;378530,88;172373,18
182238,68;4547,78;294913,42;80783,59;190814,88;190634,64;412676,64;391285,61;540646,06;99641,26;42875,37
175173,33;312841,96;320493,45;101345,3;194778,51;190622,19;329103,41;518531,79;381280,89;308116,74;294993,9
193388,03;83962,44;253601,12;76690,68;190158,03;190258,99;429363,53;702478,76;233345,29;289520,51;147544,62
193164,39;168514,28;121219,44;113772,41;194489,85;189512,44;337523,47;274845,16;501490,68;225656,28;193996,72
193565,18;177192,2;335390,35;3754,06;195670,6;188745,34;358548,55;99513,82;340729,65;213731,72;247951,24
190597,63;221029,69;1208,42;144668,9;183410,48;188587,99;248816,89;323922,02;650505,97;231115,86;277194,29
188748,21;373640,31;279117,02;122431,91;192207,68;190204,37;286486,11;554997,93;465934,16;265491,6;226074,49
